Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,565.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 48020,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:09,04h 54m,467.0,16 Seats available,3.8,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5997,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:42,05h 27m,467.0,10 Seats available,4.1,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4584,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:19,05h 04m,467.0,8 Seats available,4.0,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5944,Super Luxury (Non AC Seater 2+2 Push Back),22:25,03:58,05h 33m,467.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4588,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:49,05h 04m,467.0,5 Seats available,4.1,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,565.0,13 Seats available,3.6,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5938,Super Luxury (Non AC Seater 2+2 Push Back),23:05,04:42,05h 37m,435.0,7 Seats available,3.5,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5987,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:00,05h 30m,435.0,9 Seats available,3.8,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,500.0,7 Seats available,4.7,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,500.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
SK BUS TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,07:30,08h 45m,3000.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,560.0,5 Seats available,4.6,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),22:25,06:20,07h 55m,650.0,11 Seats available,4.0,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 52268,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:45,05:00,05h 15m,307.0,1 Seat available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
APSRTC - 94005,Super Luxury (Non AC Seater 2+2 Push Back),23:47,04:45,04h 58m,340.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:30,23:35,05h 05m,1941.0,1 Seat available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
APSRTC - 24281,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,386.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3326,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:00,05h 30m,386.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2405,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:00,05h 45m,386.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 23539,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:30,05h 45m,386.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3725,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:50,10h 05m,661.0,13 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 47565,Super Luxury (Non AC Seater 2+2 Push Back),21:10,05:10,08h 00m,661.0,3 Seats available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 5405,Super Luxury (Non AC Seater 2+2 Push Back),21:30,05:00,07h 30m,661.0,9 Seats available,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 47460,INDRA(A.C. Seater),21:35,05:30,07h 55m,800.0,4 Seats available,3.6,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 4482,Super Luxury (Non AC Seater 2+2 Push Back),22:00,02:55,04h 55m,427.0,6 Seats available,3.5,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4537,Super Luxury (Non AC Seater 2+2 Push Back),22:05,03:10,05h 05m,427.0,7 Seats available,4.5,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4553,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:25,05h 10m,427.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4526,Super Luxury (Non AC Seater 2+2 Push Back),22:35,03:40,05h 05m,427.0,4 Seats available,3.8,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 5625,Express(Non AC Seater),22:00,04:00,06h 00m,280.0,1 Seat available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5463,SAPTAGIRI EXPRESS,22:30,04:30,06h 00m,280.0,2 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 5459,SAPTAGIRI EXPRESS,23:00,05:00,06h 00m,280.0,1 Seat available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
APSRTC - 4406,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:03,04h 03m,302.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4418,Super Luxury (Non AC Seater 2+2 Push Back),22:00,01:34,03h 34m,302.0,3 Seats available,3.9,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4393,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:04,03h 34m,334.0,8 Seats available,4.4,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4379,Super Luxury (Non AC Seater 2+2 Push Back),23:00,02:34,03h 34m,334.0,13 Seats available,4.8,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,328.0,35 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,328.0,34 Seats available,2.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2805,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:40,04h 55m,342.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3267,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:30,04h 30m,312.0,25 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:30,05h 30m,470.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 9981,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:30,06h 15m,469.0,29 Seats available,4.1,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6440,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:10,05h 40m,470.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6411,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:15,05h 30m,502.0,11 Seats available,4.2,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
TSRTC - 1935,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:55,09h 55m,603.0,3 Seats available,1.9,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
TSRTC - 1642,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,04:40,09h 30m,500.0,1 Seat available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,400.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
LVR Travels,A/C Seater / Sleeper (2+1),22:45,06:20,07h 35m,450.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 3017,INDRA(A.C. Seater),20:00,03:45,07h 45m,732.0,11 Seats available,4.3,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:00,08h 30m,574.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3772,Super Luxury (Non AC Seater 2+2 Push Back),20:31,05:06,08h 35m,605.0,13 Seats available,3.2,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 23971,Super Luxury (Non AC Seater 2+2 Push Back),20:00,23:30,03h 30m,260.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2621,INDRA(A.C. Seater),20:15,00:30,04h 15m,316.0,12 Seats available,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2809,Super Luxury (Non AC Seater 2+2 Push Back),20:30,00:20,03h 50m,260.0,2 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3456,INDRA(A.C. Seater),20:30,00:30,04h 00m,318.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 6604,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,376.0,1 Seat available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51306,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:45,06h 15m,376.0,1 Seat available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5658,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:15,04h 30m,344.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 53549,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:15,04h 15m,344.0,18 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5515,Express(Non AC Seater),21:40,02:00,04h 20m,186.0,10 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 9008,Express(Non AC Seater),22:10,03:00,04h 50m,215.0,2 Seats available,3.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47007,Express(Non AC Seater),22:15,03:15,05h 00m,220.0,1 Seat available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
Prasanna Travels,A/C Seater / Sleeper (2+1),18:30,22:00,03h 30m,1900.0,15 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 51136,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:20,04h 20m,345.0,34 Seats available,4.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6569,Super Luxury (Non AC Seater 2+2 Push Back),22:00,02:17,04h 17m,377.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),22:15,02:30,04h 15m,345.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51026,,22:30,02:20,03h 50m,377.0,,2.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 3985,Super Luxury (Non AC Seater 2+2 Push Back),20:00,01:00,05h 00m,342.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3485,Super Luxury (Non AC Seater 2+2 Push Back),20:25,01:30,05h 05m,342.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4275,Super Luxury (Non AC Seater 2+2 Push Back),20:30,01:25,04h 55m,344.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4344,INDRA(A.C. Seater),20:30,02:00,05h 30m,414.0,17 Seats available,4.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),21:15,02:30,05h 15m,353.0,33 Seats available,4.2,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:00,05h 45m,330.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:45,03:00,04h 15m,422.0,35 Seats available,3.2,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6522,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,03:50,04h 35m,330.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 5984,Super Luxury (Non AC Seater 2+2 Push Back),21:15,02:45,05h 30m,467.0,18 Seats available,3.2,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4590,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:45,05h 15m,467.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,565.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 48020,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:09,04h 54m,467.0,16 Seats available,3.8,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 52268,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:45,05:00,05h 15m,307.0,1 Seat available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
APSRTC - 94005,Super Luxury (Non AC Seater 2+2 Push Back),23:47,04:45,04h 58m,340.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:30,23:35,05h 05m,1941.0,1 Seat available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
APSRTC - 24281,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,386.0,1 Seat available,4.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3326,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:00,05h 30m,386.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 2405,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:00,05h 45m,386.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 23539,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:30,05h 45m,386.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/amalapuram-to-visakhapatnam,Amalapuram to Visakhapatnam
APSRTC - 3725,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:50,10h 05m,661.0,13 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 47565,Super Luxury (Non AC Seater 2+2 Push Back),21:10,05:10,08h 00m,661.0,3 Seats available,4.0,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 5405,Super Luxury (Non AC Seater 2+2 Push Back),21:30,05:00,07h 30m,661.0,9 Seats available,4.4,https://www.redbus.in/bus-tickets/vijayawada-to-tirupathi,Vijayawada to Tirupati
APSRTC - 4482,Super Luxury (Non AC Seater 2+2 Push Back),22:00,02:55,04h 55m,427.0,6 Seats available,3.5,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4537,Super Luxury (Non AC Seater 2+2 Push Back),22:05,03:10,05h 05m,427.0,7 Seats available,4.5,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4553,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:25,05h 10m,427.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4526,Super Luxury (Non AC Seater 2+2 Push Back),22:35,03:40,05h 05m,427.0,4 Seats available,3.8,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
NueGo,Electric A/C Seater (2+2),22:00,06:27,08h 27m,664.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
BSR Tours And Travels,A/C Sleeper (2+1),23:25,06:45,07h 20m,880.0,14 Seats available,4.5,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 2579,Super Luxury (Non AC Seater 2+2 Push Back),19:40,01:55,06h 15m,386.0,34 Seats available,2.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2581,Super Luxury (Non AC Seater 2+2 Push Back),20:15,02:00,05h 45m,386.0,34 Seats available,2.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 2543,Super Luxury (Non AC Seater 2+2 Push Back),21:10,03:25,06h 15m,386.0,34 Seats available,3.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 24280,,21:40,03:30,05h 50m,386.0,,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Visakhapatnam to Amalapuram
APSRTC - 52545,Express(Non AC Seater),20:30,00:30,04h 00m,188.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6846,Express(Non AC Seater),21:45,01:30,03h 45m,188.0,45 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52509,Express(Non AC Seater),23:00,03:00,04h 00m,205.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6149,Super Luxury (Non AC Seater 2+2 Push Back),23:20,04:15,04h 55m,301.0,26 Seats available,4.8,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6293,INDRA(A.C. Seater),19:45,23:00,03h 15m,253.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 51039,Super Luxury (Non AC Seater 2+2 Push Back),20:00,23:30,03h 30m,222.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 47088,INDRA(A.C. Seater),20:00,23:00,03h 00m,253.0,16 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 6445,Super Luxury (Non AC Seater 2+2 Push Back),20:20,23:45,03h 25m,209.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
APSRTC - 2781,Super Luxury (Non AC Seater 2+2 Push Back),19:45,05:00,09h 15m,700.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2586,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:15,09h 00m,728.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2783,Super Luxury (Non AC Seater 2+2 Push Back),20:30,06:15,09h 45m,718.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 3958,Super Luxury (Non AC Seater 2+2 Push Back),20:00,05:15,09h 15m,555.0,31 Seats available,4.1,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6377,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:00,08h 45m,555.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6269,INDRA(A.C. Seater),21:15,04:45,07h 30m,671.0,20 Seats available,4.1,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 3815,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06:00,08h 30m,555.0,12 Seats available,2.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
